"UserID","EmailAddress","FirstName","LastName","State","Department","IsManager","DateOfBirth","HireDate","Gender"
1000746,"Derek.Mickelson@company.com","Derek","Mickelson","NJ","Finance",0,1993-12-01,2016-09-16,"male"
1000747,"Robert.Bacon@company.com","Robert","Bacon","IL","Finance",0,1995-10-26,2012-05-21,"male"
1000748,"Byron.Gossett@company.com","Byron","Gossett","FL","Operations",0,1990-07-09,2014-02-20,"male"
1000749,"Wesley.Nolte@company.com","Wesley","Nolte","AR","Marketing",0,1977-10-29,2017-07-22,"male"
1000750,"Robert.Williams12@company.com","Robert","Williams","CA","Marketing",0,1986-04-28,2015-04-14,"male"
1000751,"Kurt.Morgan@company.com","Kurt","Morgan","NY","Marketing",0,1970-01-13,2012-05-02,"male"
1000752,"Tara.Witherington@company.com","Tara","Witherington","WI","Finance",0,1999-08-13,2013-11-11,"female"
1000753,"Maria.Dodson@company.com","Maria","Dodson","CT","Finance",0,1980-03-24,2014-05-23,"female"
1000754,"Geneva.Cantrell@company.com","Geneva","Cantrell","VA","Marketing",0,1980-07-11,2005-04-03,"female"
1000755,"Wilma.Stucker@company.com","Wilma","Stucker","IN","Marketing",0,1990-12-02,2017-02-13,"female"
1000756,"Jennifer.Chatmon@company.com","Jennifer","Chatmon","CA","Finance",0,1964-11-02,2014-02-17,"female"
1000757,"Kristine.Abernethy@company.com","Kristine","Abernethy","FL","Marketing",0,1989-12-02,2016-04-28,"female"
1000758,"John.Butler2@company.com","John","Butler","KY","Operations",0,1976-10-29,2015-12-29,"male"
1000759,"Pamela.Greer@company.com","Pamela","Greer","MI","Marketing",0,1986-09-21,2014-12-31,"female"
1000760,"Curtis.Bartlett@company.com","Curtis","Bartlett","MI","Operations",0,1980-07-11,2006-10-12,"male"
1000761,"Nelson.Chandler@company.com","Nelson","Chandler","TX","Finance",0,1976-03-25,2011-03-06,"male"
1000762,"Howard.Kahn@company.com","Howard","Kahn","MN","Finance",0,1961-11-03,2014-12-05,"male"
1000763,"Betty.Moronta@company.com","Betty","Moronta","AR","Finance",0,1994-01-07,2012-02-04,"female"
1000764,"William.Ohler@company.com","William","Ohler","TX","Operations",0,1999-08-13,2013-11-11,"male"
1000765,"Carol.Emmer@company.com","Carol","Emmer","TX","Finance",0,1990-12-02,2013-08-21,"female"
1000766,"Ellen.Williams@company.com","Ellen","Williams","TX","Marketing",0,1969-01-13,2013-08-07,"female"
1000767,"Cesar.Bishop@company.com","Cesar","Bishop","TX","Marketing",0,1981-09-22,2015-06-26,"male"
1000768,"Margaret.Geary@company.com","Margaret","Geary","PA","Operations",0,1982-09-22,2015-12-06,"female"
1000769,"Kathryne.Allmon@company.com","Kathryne","Allmon","IL","Finance",0,1992-10-26,2009-08-26,"female"
1000770,"Teresa.Pederson@company.com","Teresa","Pederson","TX","Finance",1,1976-02-17,2013-03-11,"female"
1000771,"Clair.Taylor@company.com","Clair","Taylor","MO","Marketing",0,1971-11-01,2013-05-03,"male"
1000772,"Kathleen.Kidder@company.com","Kathleen","Kidder","FL","Finance",0,1978-06-06,1997-06-23,"female"
1000773,"Ralph.Lemons@company.com","Ralph","Lemons","IL","Operations",0,1986-03-23,2013-02-20,"male"
1000774,"Angela.Manns@company.com","Angela","Manns","DC","Marketing",0,1965-03-28,2014-09-10,"female"
1000775,"Anna.Castro@company.com","Anna","Castro","NE","Finance",0,1984-08-16,2007-05-22,"female"
1000776,"Francis.Elliott@company.com","Francis","Elliott","NC","Marketing",0,1981-09-22,2015-09-03,"male"
1000777,"Jamie.Ray@company.com","Jamie","Ray","WI","Marketing",0,1977-09-23,2007-11-14,"female"
1000778,"Benito.Curtiss@company.com","Benito","Curtiss","PA","Finance",0,1993-12-01,2016-08-31,"male"
1000779,"Staci.Tanner@company.com","Staci","Tanner","CA","Operations",0,1996-03-20,2014-06-20,"female"
1000780,"Rebecca.Mathis@company.com","Rebecca","Mathis","WA","Marketing",0,1964-05-03,2011-09-04,"female"
1000781,"Deborah.Hobson@company.com","Deborah","Hobson","WA","Finance",0,1991-12-02,2014-03-27,"female"
1000782,"Daniel.Stanberry@company.com","Daniel","Stanberry","TN","Operations",0,1997-10-25,2015-10-19,"male"
1000783,"Christy.Rivera@company.com","Christy","Rivera","NY","Finance",1,1999-04-25,2013-07-24,"female"
1000784,"Marvin.Richard@company.com","Marvin","Richard","NC","Finance",0,1977-03-25,2007-04-16,"male"
1000785,"Mark.Mullen@company.com","Mark","Mullen","WI","Marketing",0,1998-09-18,2012-12-17,"male"
1000786,"Michael.Spaulding@company.com","Michael","Spaulding","MA","Finance",0,1999-10-25,2014-01-23,"male"
1000787,"Thomas.Smith8@company.com","Thomas","Smith","CO","Marketing",0,1975-01-12,2017-08-11,"male"
1000788,"Francis.Haynes@company.com","Francis","Haynes","PA","Marketing",0,1979-06-06,2014-09-02,"male"
1000789,"Ron.Frederick@company.com","Ron","Frederick","ND","Operations",1,1969-07-14,2012-01-29,"male"
1000790,"Rick.Patton2@company.com","Rick","Patton","CA","Finance",0,1963-06-10,2013-08-05,"male"
1000791,"Aaron.Stone@company.com","Aaron","Stone","TX","Finance",0,1975-03-26,2008-10-30,"male"
1000792,"Eric.Thomas@company.com","Eric","Thomas","TN","Finance",0,1985-12-03,2012-07-28,"male"
1000793,"Debra.Robinson@company.com","Debra","Robinson","LA","Finance",0,1993-02-12,2015-10-17,"female"
1000794,"Carlos.Steele@company.com","Carlos","Steele","OH","Finance",0,1971-12-07,2015-02-02,"male"
1000795,"Manuel.Vernon@company.com","Manuel","Vernon","TX","Marketing",0,1992-06-02,2016-03-07,"male"
1000796,"Linda.Brown4@company.com","Linda","Brown","GA","Finance",0,1964-09-26,2012-06-02,"female"
1000797,"Charles.Johnson7@company.com","Charles","Johnson","GA","Marketing",0,1999-06-01,2016-01-16,"male"
1000798,"Stephen.Keown@company.com","Stephen","Keown","NY","Finance",0,1983-07-11,2014-04-19,"male"
1000799,"Christy.Ricco@company.com","Christy","Ricco","TN","Marketing",0,1983-02-15,2012-11-03,"female"
1000800,"Sharon.Hutton@company.com","Sharon","Hutton","TX","Marketing",0,1978-09-23,2008-10-07,"female"
1000801,"Liliana.Guthrie@company.com","Liliana","Guthrie","CA","Marketing",0,1995-04-26,2013-11-02,"female"
1000802,"Sue.Thomas@company.com","Sue","Thomas","IL","Finance",0,1981-09-22,2015-08-15,"female"
1000803,"Lori.Waters@company.com","Lori","Waters","SC","Finance",0,1967-08-21,2014-02-28,"female"
1000804,"Roland.Dennard@company.com","Roland","Dennard","IL","Finance",0,1961-05-04,2015-09-08,"male"
1000805,"Theresia.Chu@company.com","Theresia","Chu","NJ","Finance",0,1973-10-30,2016-11-22,"female"
1000806,"Gary.Rainey@company.com","Gary","Rainey","MI","Operations",0,1995-04-26,2009-07-25,"male"
1000807,"Jack.Lane@company.com","Jack","Lane","IL","Finance",0,1991-06-03,2005-09-01,"male"
1000808,"Glenn.Chaplin@company.com","Glenn","Chaplin","IA","Operations",0,1994-07-08,2014-07-10,"male"
1000809,"Marion.Best@company.com","Marion","Best","NY","Marketing",0,1990-12-02,2007-03-17,"female"
1000810,"Barbara.Gutierrez@company.com","Barbara","Gutierrez","NM","Marketing",0,1973-02-17,2007-09-14,"female"
1000811,"Beulah.Anderson@company.com","Beulah","Anderson","CA","Finance",0,1985-03-23,2001-02-15,"female"
1000812,"Mary.Vega2@company.com","Mary","Vega","FL","Finance",0,1995-02-12,2011-03-30,"female"
1000813,"Dana.Carlson@company.com","Dana","Carlson","IN","Finance",0,1978-08-18,2013-08-18,"female"
1000814,"Ida.Howard@company.com","Ida","Howard","WI","Marketing",0,1996-01-07,2011-01-16,"female"
1000815,"Kathleen.Dunford@company.com","Kathleen","Dunford","MA","Finance",0,1990-08-15,2014-01-27,"female"
1000816,"George.Giglio@company.com","George","Giglio","NY","Marketing",0,1983-08-17,2008-06-09,"male"
1000817,"Caron.Alford@company.com","Caron","Alford","NY","Finance",0,1987-01-09,2015-01-12,"female"
1000818,"Katherine.Braswell@company.com","Katherine","Braswell","AK","Finance",0,1992-08-14,2014-09-27,"female"
1000819,"Leonard.Johnston@company.com","Leonard","Johnston","MD","Finance",0,1992-01-08,2016-02-20,"male"
1000820,"Ross.Blosser@company.com","Ross","Blosser","FL","Marketing",0,1963-08-22,2004-06-15,"male"
1000821,"Earl.Lewis@company.com","Earl","Lewis","WI","Marketing",0,1978-04-30,2015-08-11,"male"
1000822,"Michael.Tsai@company.com","Michael","Tsai","MI","Finance",0,1996-06-01,2010-08-31,"male"
1000823,"Philip.Guerrero@company.com","Philip","Guerrero","VA","Finance",0,1997-01-06,2014-01-10,"male"
1000824,"Demetra.Giddings@company.com","Demetra","Giddings","OH","Finance",0,1995-07-08,2009-10-06,"female"
1000825,"Lavern.Donnell@company.com","Lavern","Donnell","AZ","Finance",1,1981-12-04,2015-08-31,"female"
1000826,"Carolyn.Macdonald@company.com","Carolyn","Macdonald","WA","Finance",0,1999-09-18,2015-02-03,"female"
1000827,"Roland.Cunningham@company.com","Roland","Cunningham","GA","Marketing",0,1979-01-11,2015-03-07,"male"
1000828,"Kathryn.Shepherd@company.com","Kathryn","Shepherd","FL","Marketing",0,1982-06-05,2003-03-17,"female"
1000829,"Rodney.Daniels@company.com","Rodney","Daniels","MA","Operations",0,1985-06-04,2010-04-30,"male"
1000830,"Arthur.Segura@company.com","Arthur","Segura","CA","Operations",0,1992-04-26,2014-06-14,"male"
1000831,"Lakeisha.Johnson@company.com","Lakeisha","Johnson","MN","Operations",0,1982-12-04,2013-12-10,"female"
1000832,"Helen.Stephens@company.com","Helen","Stephens","OH","Finance",0,1994-12-01,2010-07-08,"female"
1000833,"Carroll.Morton@company.com","Carroll","Morton","MD","Marketing",0,1990-09-20,2011-10-05,"male"
1000834,"Frank.Vacca@company.com","Frank","Vacca","NE","Finance",0,1987-03-23,2008-10-17,"male"
1000835,"Marilyn.Brantley@company.com","Marilyn","Brantley","NJ","Operations",0,1968-09-25,2014-02-28,"female"
1000836,"Maria.Albert@company.com","Maria","Albert","CA","Operations",0,1982-10-28,2015-06-26,"female"
1000837,"Edna.Lewis3@company.com","Edna","Lewis","AR","Finance",0,1988-09-20,2002-12-20,"female"
1000838,"Martha.Richardson@company.com","Martha","Richardson","IL","Finance",0,1994-08-14,2017-02-24,"female"
1000839,"Diane.Brown@company.com","Diane","Brown","CA","Finance",0,1989-04-27,2013-07-13,"female"
1000840,"Naomi.Kaminski@company.com","Naomi","Kaminski","OR","Finance",0,1981-02-15,2015-09-30,"female"
1000841,"Joseph.Goudreau@company.com","Joseph","Goudreau","OK","Operations",0,1996-06-01,2010-08-31,"male"
1000842,"Jean.Elsass@company.com","Jean","Elsass","WA","Marketing",0,1992-04-26,2016-11-24,"female"
1000843,"Erwin.Benitez@company.com","Erwin","Benitez","TN","Marketing",0,1954-02-22,2016-06-01,"male"
1000844,"Rita.Reynolds@company.com","Rita","Reynolds","IL","Operations",0,1986-10-28,2014-08-04,"female"
1000845,"Trina.Lange@company.com","Trina","Lange","NC","Finance",0,1971-08-20,2013-06-08,"female"
1000846,"Stella.Boyd@company.com","Stella","Boyd","NY","Finance",0,1995-10-26,2013-06-19,"female"
1000847,"Lindsay.Pearce@company.com","Lindsay","Pearce","MD","Finance",0,1990-09-20,2014-04-17,"female"
1000848,"Brian.Morin2@company.com","Brian","Morin","OH","Finance",0,1991-10-27,2012-08-11,"male"
1000849,"Marcos.Westlake@company.com","Marcos","Westlake","ND","Finance",1,1984-03-23,2013-12-15,"male"
1000850,"Marie.Henry@company.com","Marie","Henry","OH","Operations",0,1992-02-13,2010-04-12,"female"
1000851,"Mitchell.Newhouse@company.com","Mitchell","Newhouse","OH","Finance",0,1998-01-06,2012-04-06,"male"
1000852,"Jason.Woods@company.com","Jason","Woods","TX","Operations",0,1990-04-27,2012-12-13,"male"
1000853,"Daniel.Stansell@company.com","Daniel","Stansell","UT","Marketing",0,1969-11-01,2013-12-10,"male"
1000854,"Mary.Peak@company.com","Mary","Peak","MD","Marketing",0,1956-11-04,2015-09-30,"female"
1000855,"Grace.Downing@company.com","Grace","Downing","FL","Marketing",0,1990-03-22,2010-09-17,"female"
1000856,"Jamie.Sexton@company.com","Jamie","Sexton","MS","Marketing",0,1992-04-26,2012-08-09,"male"
1000857,"Wilma.Lee@company.com","Wilma","Lee","LA","Marketing",0,1991-06-03,2017-04-01,"female"
1000858,"Kirk.Kennedy@company.com","Kirk","Kennedy","GA","Marketing",0,1992-12-01,2007-03-02,"male"
1000859,"Gilberto.Blodgett@company.com","Gilberto","Blodgett","NJ","Marketing",0,1993-01-07,2013-10-26,"male"
1000860,"Marion.Evans@company.com","Marion","Evans","IN","Marketing",0,1986-12-03,2015-03-19,"male"
1000861,"Amy.Bell@company.com","Amy","Bell","TX","Marketing",0,1999-04-25,2013-07-24,"female"
1000862,"Lawerence.Holtzclaw@company.com","Lawerence","Holtzclaw","VA","Marketing",0,1992-09-19,2011-07-31,"male"
1000863,"Audrey.Tyler@company.com","Audrey","Tyler","GA","Operations",0,1987-06-04,2010-11-14,"female"
1000864,"David.Weaver@company.com","David","Weaver","NC","Operations",0,1958-06-11,2015-10-11,"male"
1000865,"Kevin.Palmer@company.com","Kevin","Palmer","CA","Marketing",0,1986-02-14,2011-02-04,"male"
1000866,"Bradley.Harris@company.com","Bradley","Harris","OK","Finance",1,1988-02-14,2017-05-04,"male"
1000867,"Stanley.Montes@company.com","Stanley","Montes","CA","Marketing",0,1974-05-01,2008-08-07,"male"
1000868,"Henry.Dumais@company.com","Henry","Dumais","CA","Finance",0,1988-06-03,2010-11-02,"male"
1000869,"Robert.Walters@company.com","Robert","Walters","FL","Finance",0,1975-07-13,2015-03-12,"male"
1000870,"Wilbur.Smith@company.com","Wilbur","Smith","KY","Marketing",0,1982-04-29,2010-06-21,"male"
1000871,"Mitchell.Doucette@company.com","Mitchell","Doucette","NC","Finance",0,1999-02-11,2013-05-12,"male"
1000872,"Willie.Cloutier@company.com","Willie","Cloutier","WV","Marketing",0,1968-09-25,2009-04-16,"male"
1000873,"Nathan.Weaver@company.com","Nathan","Weaver","LA","Finance",0,1957-12-10,2009-01-11,"male"
1000874,"Ralph.Holmes@company.com","Ralph","Holmes","NJ","Marketing",0,1998-01-06,2016-05-12,"male"
1000875,"Alberto.Showers@company.com","Alberto","Showers","SD","Finance",0,1990-01-08,2010-11-26,"male"
1000876,"John.Marrero@company.com","John","Marrero","NY","Marketing",0,1973-09-24,2012-04-19,"male"
1000877,"Nan.Fay@company.com","Nan","Fay","OK","Finance",0,1993-07-08,2012-11-13,"female"
1000878,"Viola.Dejesus@company.com","Viola","Dejesus","GA","Finance",0,1988-09-20,2015-04-02,"female"
1000879,"Joan.Brooks@company.com","Joan","Brooks","GA","Marketing",0,1995-08-14,2015-09-24,"female"
1000880,"Joel.Garcia@company.com","Joel","Garcia","MT","Finance",0,1977-09-23,2006-10-29,"male"
1000881,"Jane.Alvarez@company.com","Jane","Alvarez","WI","Finance",0,1984-07-10,2007-03-01,"female"
1000882,"Juan.Carter@company.com","Juan","Carter","TN","Operations",0,2000-01-06,2014-04-06,"male"
1000883,"Everett.Diaz@company.com","Everett","Diaz","AZ","Finance",0,1967-05-03,2012-11-22,"male"
1000884,"Kathryn.Johnson@company.com","Kathryn","Johnson","MI","Marketing",0,1995-01-07,2009-12-23,"female"
1000885,"Blanca.Williams@company.com","Blanca","Williams","FL","Marketing",0,1958-05-05,2016-09-05,"female"
1000886,"Vickie.Turner@company.com","Vickie","Turner","CA","Operations",0,1952-06-12,2011-09-01,"female"
1000887,"Dorothy.Brooks@company.com","Dorothy","Brooks","RI","Finance",1,1957-05-05,2008-04-15,"female"
1000888,"Robert.Lucien@company.com","Robert","Lucien","NY","Finance",0,1989-09-20,2009-10-29,"male"
1000889,"Harry.Shannon@company.com","Harry","Shannon","IA","Finance",0,1992-10-26,2007-12-18,"male"
1000890,"Lorenzo.McNeal@company.com","Lorenzo","McNeal","CO","Operations",0,1995-08-14,2010-02-21,"male"
1000891,"Jane.Tussey@company.com","Jane","Tussey","TX","Finance",0,1979-03-25,2013-09-23,"female"
1000892,"Andrew.Chase@company.com","Andrew","Chase","WA","Marketing",0,1963-12-09,2007-02-23,"male"
1000893,"Benjamin.Fiore@company.com","Benjamin","Fiore","FL","Finance",0,1998-06-01,2012-08-30,"male"
1000894,"Justin.Lang@company.com","Justin","Lang","CA","Operations",0,1956-05-05,2014-08-28,"male"
1000895,"Hugh.Hardy@company.com","Hugh","Hardy","IA","Finance",0,1991-09-20,2011-04-22,"male"
1000896,"Kathy.Garner@company.com","Kathy","Garner","CA","Finance",0,1977-04-30,2011-03-08,"female"
1000897,"Carole.Schlueter@company.com","Carole","Schlueter","IL","Finance",0,1989-03-22,2008-12-28,"female"
1000898,"Herman.Mehaffey@company.com","Herman","Mehaffey","CT","Marketing",0,1992-06-02,2017-04-11,"male"
1000899,"Sherri.Corson@company.com","Sherri","Corson","GA","Marketing",0,1991-07-09,2015-04-11,"female"
1000900,"Bertha.Colburn@company.com","Bertha","Colburn","TX","Marketing",1,1973-03-26,2006-03-02,"female"
1000901,"Eleanor.Haskell@company.com","Eleanor","Haskell","VA","Finance",0,1988-10-27,2010-11-12,"female"
1000902,"Elizabeth.Gross@company.com","Elizabeth","Gross","NJ","Finance",0,1968-06-08,2016-08-20,"female"
1000903,"Eula.Jose@company.com","Eula","Jose","IA","Finance",0,1976-04-30,2010-09-08,"female"
1000904,"Cynthia.Jenson@company.com","Cynthia","Jenson","MO","Finance",0,1965-03-28,2010-09-09,"female"
1000905,"Jennifer.Ryan@company.com","Jennifer","Ryan","TN","Finance",0,1977-10-29,2017-02-10,"female"
1000906,"David.Zacharias@company.com","David","Zacharias","MI","Operations",0,1992-09-19,2012-05-15,"male"
1000907,"Patricia.Lenz@company.com","Patricia","Lenz","OK","Finance",0,1977-09-23,2012-01-08,"female"
1000908,"Richard.Ennis@company.com","Richard","Ennis","GA","Finance",0,1970-01-13,2015-05-08,"male"
1000909,"Tammy.Stamper@company.com","Tammy","Stamper","AL","Finance",0,1961-01-15,2016-07-15,"female"
1000910,"Amy.Tunnell@company.com","Amy","Tunnell","FL","Operations",0,1958-11-04,2012-06-01,"female"
1000911,"Bruce.Guerin@company.com","Bruce","Guerin","NY","Finance",0,1992-07-08,2011-07-26,"male"
1000912,"Irene.Crooks@company.com","Irene","Crooks","AZ","Finance",0,1965-05-03,2015-12-13,"female"
1000913,"Karen.Ambrose@company.com","Karen","Ambrose","CA","Finance",0,1964-09-26,2013-10-29,"female"
1000914,"Renee.Saterfiel@company.com","Renee","Saterfiel","CA","Operations",1,1968-11-01,2006-06-30,"female"
1000915,"Joseph.Mele@company.com","Joseph","Mele","TX","Operations",1,1995-02-12,2015-07-04,"male"
1000916,"Craig.Medina@company.com","Craig","Medina","VA","Operations",0,1995-03-21,2014-04-09,"male"
1000917,"Ida.Wood@company.com","Ida","Wood","AL","Finance",1,1983-04-29,2016-01-28,"female"
1000918,"Barbara.Carino@company.com","Barbara","Carino","WA","Marketing",0,1981-03-24,2008-06-12,"female"
1000919,"Michiko.Gray@company.com","Michiko","Gray","NC","Marketing",0,1996-03-20,2011-09-17,"female"
1000920,"Brian.Grimes@company.com","Brian","Grimes","TX","Marketing",0,1977-03-25,2010-04-13,"male"
1000921,"Melissa.Staten@company.com","Melissa","Staten","GA","Finance",0,1954-05-06,2013-02-14,"female"
1000922,"Kerry.Prindle@company.com","Kerry","Prindle","IL","Finance",0,1968-06-08,2014-06-18,"female"
1000923,"Debbie.Morgan@company.com","Debbie","Morgan","AR","Marketing",0,1993-03-21,2012-09-23,"female"
1000924,"Robert.Janson@company.com","Robert","Janson","CA","Finance",0,1971-07-14,2010-05-04,"male"
1000925,"Dennis.Thomas@company.com","Dennis","Thomas","SD","Finance",0,1979-06-06,2012-12-11,"male"
1000926,"Don.Stewart@company.com","Don","Stewart","LA","Finance",0,1956-03-30,2005-08-02,"male"
1000927,"Shirley.Brandon@company.com","Shirley","Brandon","FL","Finance",0,1994-04-26,2017-03-22,"female"
1000928,"William.Guevara@company.com","William","Guevara","AZ","Operations",0,1982-12-04,2013-06-21,"male"
